nhits,uid,chi,eta,j1A0,j2A0,j3A0,j4A0,kappa,muDc,muK,multiplier,omegaS0,pBdmild,pBdmoderate,pBdover,pBpmild,pBpmoderate,pBpover,pBtmild,pBtmoderate,pBtover,pR,pT,rho,sageA15,sigma,theta,zeta
15,47702ab0f98e73a466a21d9d9ee662ee,0.133541948,0.696177586,0.415633347,0.103336668,0.582023177,0.401408133,0.061010047,0.167182246,0.007280677,0.673346918,0.04055006,0.356351311,2.382809548,0.417323727,1.376471072,1.851939449,0.246895679,1.444639429,2.14255419,1.307414297,0.82677131,0.000642983,0.020918947,0.988951278,0.00029724,0.100216928,0.984874559
15,5d12301d4a5785e4c8b993941a554bd9,0.232651921,0.633421792,0.828096184,0.996610984,0.807539424,0.41591204,0.093818206,0.124551622,0.022118858,1.36085798,0.039567147,1.23452963,5.763391504,3.063691656,1.465818023,1.762690409,0.225095482,1.134058479,1.553108647,1.192474334,0.794572788,0.000592787,0.047588261,0.771394938,0.000348502,0.07868784,1.170575437
15,b06162106aacef818d9a6c21aec861a7,0.143083854,0.654164207,0.440701634,0.217154163,0.609584855,0.374909425,0.067982582,0.159322188,0.007699039,0.584267297,0.042461548,0.378184479,2.313555624,0.420847094,1.351793842,1.862018492,0.24837847,1.488785873,2.227112506,1.308785773,0.824357588,0.000667791,0.014855336,0.863164744,0.000343451,0.100043208,0.869957003
15,86f725ac729d6cc19fc8aacf118d4216,0.147091555,0.678104974,0.400811552,0.191601506,0.621513746,0.376349382,0.068453541,0.163576583,0.00753995,0.635584947,0.040856452,0.490995396,2.299628866,0.580813945,1.355783455,1.867092877,0.247595655,1.437411181,2.250642142,1.457136693,0.82828957,0.000651283,0.016594401,0.863926043,0.000296042,0.100220394,0.744076288
15,2ef7fdccc3819c53903afc99de6e86df,0.147106898,0.733169836,0.460421842,0.086867218,0.726389452,0.301912059,0.068798707,0.170174607,0.006549536,0.303668777,0.042687393,0.342019564,1.880194588,0.670722225,1.352254653,1.828565026,0.242976578,1.560175312,2.145163679,1.4691673,0.78677321,0.000779379,0.013174079,0.854455,0.000231965,0.096873283,1.413999765
15,400e274d6fd4bb4aff4725413a08fbf0,0.13720256,0.643717308,0.264720539,0.095392951,0.539689876,0.398139496,0.072955483,0.130161938,0.006975608,0.839868914,0.04274388,0.448369683,2.763687914,0.336874494,1.344005751,1.865646436,0.253427624,1.511399214,2.235334437,1.006008509,0.846572315,0.000579523,0.018296826,0.9398233,0.000485392,0.107433673,0.801778335
15,b153957acaea3e65cc792a8e5bda5df7,0.136331765,0.623379809,0.351479394,0.366133304,0.640621907,0.386532283,0.058141859,0.161620812,0.008175076,0.644464912,0.042568205,0.676300942,2.19896151,0.495521743,1.335888159,1.865509574,0.2501124,1.353325663,2.239459887,1.536143435,0.826378905,0.000568729,0.021303584,0.907206905,0.00031432,0.102192494,0.750069602
15,c491b9c1578f32f265d85c2accef51db,0.164894576,0.679961531,0.381952778,0.042751616,0.71861126,0.273495152,0.078608175,0.166758543,0.00673978,0.601757405,0.040780672,0.68096974,2.163123147,0.602835912,1.331310572,1.86727779,0.264586026,1.384558636,2.061860361,1.142245714,0.807280765,0.000690732,0.015858222,0.884531839,0.000311212,0.104249483,0.932122018
15,1d4df592399138748c91fb574ad84b36,0.144976503,0.688948353,0.400275899,0.193366906,0.604526285,0.379906058,0.069398557,0.164336785,0.007331728,0.647206532,0.040816484,0.471409077,2.332766569,0.648834174,1.355600668,1.86551617,0.246400211,1.430149996,2.264068366,1.467320637,0.828244454,0.00067739,0.017093573,0.858731286,0.000306316,0.099818845,0.852064319
15,88e504f08696ed7f03c5787b91c68ecb,0.152450076,0.596693021,0.34443745,0.088156116,0.657522252,0.504886899,0.078509106,0.142340839,0.009721685,0.862462503,0.039590975,0.482675811,2.017970321,0.470885557,1.355694728,1.875196927,0.257574768,1.246442839,2.261558496,1.385864107,0.845957159,0.000569092,0.026006793,0.918796659,0.000269015,0.104074192,0.960415608
15,b63e18fbabe6b28cf92aedd4a6e2d50d,0.144654148,0.647009108,0.41078075,0.192674867,0.605286843,0.398651431,0.070948665,0.159560734,0.007720752,0.65555749,0.04139925,0.42184652,2.323215981,0.602927429,1.353748493,1.861924047,0.245732539,1.430385221,2.27165257,1.445976737,0.829208084,0.000670049,0.01541043,0.850585793,0.00030685,0.099562325,0.926382959
15,75679c45af9e66ae35f6e68caa1a51ca,0.146378284,0.677866505,0.397720661,0.193802494,0.613343689,0.384443804,0.069555529,0.165058521,0.007366853,0.646919171,0.040836457,0.491425064,2.328718455,0.603789488,1.354842339,1.864870586,0.247205561,1.42757096,2.2655523,1.46643577,0.827419374,0.000658332,0.016012367,0.856898401,0.000293146,0.099987276,0.768428005
15,d91055a4e13efdcbbfdea4f0e84f2fff,0.153808604,0.748551097,0.430045085,0.245418482,0.729102992,0.294446515,0.063429639,0.170104154,0.007428053,0.480956156,0.04086588,0.728138181,2.02444499,0.535473923,1.343198637,1.879707347,0.260943661,1.504201803,2.147193306,1.341430462,0.810040373,0.00061352,0.018731768,0.845925371,0.00030166,0.105133899,0.726534765
15,696ebc9145b35da491efd95661cd8c01,0.144505163,0.754429423,0.166140332,0.081647365,0.62491899,0.319535344,0.070357799,0.167386931,0.006189867,0.628691883,0.039703422,0.436685177,2.217010426,0.459963154,1.365743837,1.848151728,0.236954845,1.405704147,2.239064326,1.542891934,0.804505745,0.0005974,0.021641884,0.999727857,0.000458264,0.097954352,0.688297707
15,c33c671df88da85d1ca9c20b7c8c4127,0.143368515,0.67958044,0.485214617,0.05977067,0.648549967,0.310741454,0.071726812,0.161353952,0.006761903,0.396485104,0.043197167,0.410640028,2.167637565,0.636580321,1.347446919,1.853998361,0.258787722,1.583182428,2.137005148,1.09011099,0.807906194,0.000638779,0.017108418,0.848765115,0.000301964,0.101936818,0.972314228
15,b6a0a8c957f65ccc89a3bc7c030ab467,0.149834224,0.655888609,0.444786234,0.136046215,0.639698137,0.363896054,0.073890133,0.158156806,0.007575161,0.641393886,0.042536003,0.322868344,2.28071009,0.27436251,1.354519904,1.857840361,0.250807296,1.492707028,2.132513077,1.155041338,0.818509703,0.000754542,0.012102079,0.906807902,0.000376539,0.100932963,1.164917224
15,e1d65f1f273ac1c2c02b142aef2d2b1c,0.144919773,0.64424339,0.404715767,0.203172928,0.600630777,0.408718798,0.071325556,0.15654001,0.007626669,0.669426142,0.04171545,0.405892206,2.346005497,0.584741006,1.353629719,1.859300049,0.244987181,1.442353902,2.284061612,1.449580042,0.832640053,0.000680115,0.015299595,0.838803814,0.00031394,0.099724825,0.973659396
15,a0a2b4a47b4b4584eed67bfdf6c7277d,0.139032475,0.709019377,0.455761267,0.170591205,0.591604312,0.352540275,0.063262715,0.174391314,0.00701853,0.612380179,0.041184522,0.418497387,2.39032664,0.424161628,1.366216792,1.865575458,0.251753608,1.494964591,2.163824294,1.243829325,0.824307606,0.000642328,0.018220704,0.904991106,0.000342539,0.100773407,0.846483452
15,41b5639f9e40089ca4545535005e1b9a,0.122693549,0.688054229,0.451317726,0.213084906,0.498681895,0.456134809,0.057819621,0.166766449,0.00771057,0.629863099,0.041476851,0.258561337,2.425709718,0.389133468,1.383447955,1.859984463,0.24503668,1.513083609,2.271623624,1.346205457,0.842898657,0.00056365,0.024065489,0.922586607,0.000343129,0.099695096,0.748150262
15,d2f6ef45fe031d0a28e2d6b83d5b155f,0.145253425,0.689487511,0.406293833,0.199069394,0.627559589,0.372511761,0.066772835,0.164881601,0.007516574,0.621557186,0.040949572,0.47621722,2.349301928,0.553350779,1.355913731,1.867007586,0.247757715,1.449302908,2.248784694,1.442572263,0.827103589,0.000632881,0.016517199,0.86481938,0.00030721,0.100202381,0.732094063
15,15600bea7b24809a4d41c98acce20494,0.131197237,0.587675454,0.433342735,0.433665005,0.626792968,0.38164284,0.054947839,0.161888669,0.008739597,0.484611133,0.044037374,0.617829236,2.091771696,0.557001693,1.3311865,1.853851425,0.249926322,1.37831107,2.231035647,1.544335197,0.819563924,0.000560857,0.020861728,0.896783692,0.000251614,0.10062257,0.754636837
15,d244958c9c197e6f6e5f5edd5beee708,0.145646244,0.684822952,0.405991253,0.194841971,0.629166209,0.372439427,0.066687126,0.165437408,0.007539212,0.620035739,0.040961006,0.472722918,2.341961621,0.561291672,1.356440145,1.866791357,0.247999317,1.446102474,2.248079063,1.443858269,0.828145183,0.000650044,0.016682793,0.860181034,0.000304515,0.100105677,0.763886641
15,e6ae87f2aa18c34193ea3871b99606fb,0.165469649,0.81702747,0.320790929,0.290827919,0.674500044,0.21218413,0.056229407,0.151731182,0.008665569,0.599991304,0.03649131,0.828384023,2.642616361,1.148804638,1.348560698,1.878485881,0.250433095,1.440499201,2.225555321,1.479433105,0.819279958,0.000725689,0.014901297,0.892294414,0.000185392,0.103510085,0.940467574
15,6f2164cd9c2620889a926a3f35297a2e,0.158481613,0.531295899,0.477720369,0.104487867,0.653387718,0.380551739,0.087860322,0.150377193,0.008354899,0.579053998,0.042446669,0.556454514,2.099471585,1.060005417,1.321736127,1.856185254,0.263336854,1.340062522,2.248520506,1.270886036,0.826443499,0.000656874,0.017382681,0.746891406,0.000216208,0.101495662,1.100976684
15,98e0514b0539737e339e054400e3ea15,0.159533094,0.686834229,0.255317617,0.040522785,0.703049556,0.375909088,0.083370992,0.139092351,0.00830119,0.94174251,0.03872844,0.57819836,2.46845267,0.594923841,1.354921187,1.878284673,0.254714551,1.388515808,2.244599751,1.182279732,0.831786614,0.000631088,0.018894457,0.926013773,0.000431379,0.106093341,1.007363892
15,d3530abf31973c4b5e3955230fedd15f,0.146567954,0.679825599,0.397084716,0.187150654,0.623188087,0.380462699,0.06822025,0.164128584,0.007506878,0.63559917,0.040766457,0.490104019,2.302573805,0.585542085,1.355563424,1.866659216,0.247432256,1.435408486,2.250806124,1.457419432,0.828169786,0.000644089,0.016569686,0.863130754,0.000299474,0.100206966,0.738499044
15,f77d5715ea70e558f84a669d34f8bc88,0.139206054,0.759378976,0.462615207,0.212867362,0.646217525,0.313347545,0.058391213,0.173684179,0.006939074,0.286283923,0.042311871,0.27737253,1.978703436,0.359211342,1.367741122,1.845116518,0.240701834,1.596330107,2.171989538,1.474552751,0.797221726,0.000687499,0.016769959,0.886173468,0.000301252,0.096851094,0.883511191
15,e9fddb293a0bb235add92b48f74f15d1,0.145070457,0.689029088,0.403913602,0.197538177,0.625833177,0.368767354,0.066446057,0.164542785,0.007559618,0.617615399,0.04094803,0.475135568,2.347305739,0.555174489,1.356159724,1.866593273,0.247772715,1.450249593,2.247345233,1.44473366,0.826654775,0.000647528,0.016467423,0.862973668,0.000305226,0.100178718,0.740565665
15,cf55e4159b26586d35dc8018ebc17ff6,0.162983491,0.679897525,0.343326277,0.073461512,0.754103268,0.319227142,0.076670029,0.149186665,0.008329553,0.906243496,0.037634227,0.934668112,2.597045256,1.094380273,1.338380576,1.881553936,0.260345335,1.355115752,2.217996317,1.332163373,0.832541708,0.000692979,0.015673155,0.854707551,0.000243082,0.108244727,1.106813179
15,2e11c2740fce1793fa9e933945247dc1,0.137929568,0.792891733,0.380695785,0.172032694,0.595393946,0.229918826,0.055980714,0.16111395,0.00672006,0.355900988,0.042469739,0.310705209,2.422599227,0.397701823,1.363173156,1.852384826,0.249590839,1.666060806,2.117417287,1.03280589,0.798157553,0.000647721,0.017852203,0.96955863,0.000442965,0.100484805,0.902595624
15,9165ab8901f361511d49c0a5716254f7,0.146987174,0.694615053,0.413619245,0.214145123,0.626365388,0.355122388,0.067360769,0.163624106,0.007412284,0.598458992,0.041150376,0.481380361,2.412622394,0.605398316,1.354041093,1.869137764,0.247744677,1.479475264,2.255933225,1.42911318,0.824385082,0.000683343,0.01584098,0.841154284,0.000318774,0.100677016,0.825414228
15,473618eadda887557900055177898fc1,0.155527719,0.645507102,0.488527999,0.146466987,0.689997169,0.346791442,0.079168205,0.136395423,0.009569602,0.688265415,0.041922625,0.565622039,2.540354678,0.831047272,1.340673251,1.872942807,0.268461627,1.543880272,2.207775954,0.864366685,0.830435581,0.000660651,0.0155233,0.843976172,0.000365907,0.107874209,1.129108776
15,73b40eb9ebfa700fb29c1820fe337418,0.146682438,0.718210383,0.509938336,0.047471174,0.672725777,0.310855343,0.069189058,0.165889123,0.006978393,0.363611376,0.042712383,0.380311179,2.04177032,0.503564059,1.354665722,1.852310899,0.259741972,1.599997198,2.09190118,1.083391265,0.802300188,0.000670055,0.017534943,0.878308347,0.000300187,0.102134862,1.014492489
15,fa21265cc57240406767c06dc145eb77,0.152767645,0.539581268,0.419513492,0.121669469,0.608965117,0.438845195,0.085800243,0.152013749,0.008382567,0.665590515,0.042236979,0.405179291,2.121461011,0.802205569,1.338120905,1.855312036,0.253053512,1.307255753,2.279820992,1.39000516,0.831673204,0.000657046,0.01697819,0.820042038,0.000252254,0.098788065,0.994346113
15,88fdb407e79232d2c44860d0fe6a3c9a,0.156341594,0.843480067,0.324362691,0.044050027,0.644140269,0.278294585,0.057186728,0.16910063,0.00644504,0.777677452,0.035545359,0.710590214,2.708257024,0.788224558,1.375465245,1.87779193,0.248002882,1.464699225,2.141075985,1.436524884,0.825833086,0.000715888,0.016306348,0.951311516,0.000243734,0.103627812,0.914568416
15,4c5a025175da591ba84affcc7e4a2b0c,0.144417633,0.644118152,0.403794583,0.203290099,0.601492642,0.407184056,0.07109908,0.156214634,0.007650675,0.668605793,0.041697863,0.409839424,2.348648448,0.5951235,1.353808047,1.85965746,0.24492921,1.443019971,2.285777989,1.454968011,0.832383637,0.000677825,0.015173701,0.840526883,0.000317466,0.099652543,0.994209459
15,fa5d15cf4cdbc8d29f708e7c150affeb,0.13894309,0.68930715,0.507202053,0.197872376,0.562815233,0.345422746,0.069215002,0.172171713,0.006690279,0.522361887,0.042789573,0.334397125,2.324858559,0.447791026,1.357576988,1.865592712,0.256067597,1.565570976,2.174739135,1.081278371,0.824459949,0.000642486,0.017939053,0.82195828,0.000391515,0.101142469,1.026953439
15,fdf443e596e95ea937e29d43e954ac43,0.138035885,0.618987501,0.537838384,0.390459583,0.728783715,0.376971205,0.059870419,0.152044167,0.010026583,0.785390574,0.041512793,0.911805311,2.469908898,0.830194827,1.339544418,1.881582955,0.26541304,1.451050485,2.185503483,1.231306385,0.837535745,0.000625371,0.017339689,0.883381238,0.000199454,0.110049134,1.102872739
15,6661f61400cada427730b575a8ca7e1d,0.147316051,0.695518622,0.411913626,0.212974682,0.625494634,0.355571521,0.067260586,0.163401738,0.007439274,0.597600813,0.041173052,0.484673741,2.409881684,0.614214838,1.354065749,1.868296597,0.24772715,1.47692238,2.25183563,1.43137688,0.824520567,0.000669848,0.015415601,0.84362059,0.000314028,0.100609812,0.812520316
15,292b6a847e4180ff6a3b9a52f003fa66,0.144140628,0.55678411,0.415422084,0.194345638,0.565569354,0.452225516,0.080629537,0.147345472,0.008082466,0.720159345,0.042686668,0.344365197,2.378633612,0.746519521,1.341976369,1.847399879,0.244701743,1.369286993,2.308543216,1.411276096,0.837811077,0.000709433,0.013997527,0.829074204,0.000302962,0.098515865,1.192431243
15,a10d385f45dc576f0b1db59127984934,0.147039735,0.690520387,0.405269061,0.190827716,0.629107408,0.36943189,0.066724147,0.16491451,0.007444904,0.616841363,0.040748464,0.473694163,2.316358909,0.529211042,1.357737158,1.867743915,0.247898413,1.444905195,2.25505068,1.450361841,0.827585357,0.000667553,0.016774885,0.855885154,0.00030284,0.100060272,0.769687468
15,e977f26c491c0f679228afd9b0bc75f8,0.148661465,0.753456393,0.52933992,0.026794906,0.711167044,0.243907708,0.064555167,0.166622601,0.006720814,0.32816727,0.043044682,0.446846813,2.132773736,0.278666193,1.353134089,1.861175464,0.266722211,1.675000635,1.973096829,0.848294587,0.79279643,0.000665655,0.015409843,0.930868085,0.000342041,0.105299935,0.892610721
15,85f57522f31ebc2c50a1de189c3ba4a0,0.140871213,0.679579037,0.40293978,0.211222304,0.666178356,0.356202044,0.061902461,0.15781915,0.008135377,0.453444474,0.04217813,0.466809763,2.096031629,0.517575903,1.353793881,1.848157839,0.24878921,1.479024469,2.18003838,1.419733319,0.807366143,0.000608959,0.019263762,0.946805559,0.000304293,0.100739718,0.825281965
15,501f809336aec15144b344a5f901b76d,0.144534833,0.580729729,0.415660772,0.190134159,0.578166829,0.439821178,0.078506102,0.150588709,0.008029045,0.718010161,0.042256632,0.369813574,2.374001347,0.729911891,1.343731184,1.853419563,0.244950181,1.379971003,2.302746167,1.424953359,0.835575162,0.000700473,0.014572167,0.82201253,0.000302862,0.098862858,1.162910192
15,cc1b22a62edfc99ebd48bfa3c8ba22f0,0.157265793,0.571089846,0.43301233,0.063799125,0.651747213,0.376978469,0.087657422,0.160423667,0.007673868,0.578859778,0.041414563,0.575005202,1.958229853,1.096743278,1.327492379,1.852441493,0.261236261,1.313434192,2.245546449,1.346854128,0.81932085,0.000638654,0.020156239,0.77267861,0.000204556,0.100158097,1.127661191
15,713a7597c0c604ffa26727fd9e0910c4,0.152197146,0.686005113,0.428253955,0.326755342,0.752607706,0.392752858,0.064965732,0.154568919,0.00894707,0.654244075,0.04089434,0.834556011,2.054897526,0.628115849,1.3377392,1.886335454,0.262359337,1.44010379,2.238944687,1.455203961,0.8294736,0.00059989,0.019799841,0.828990817,0.000271468,0.107959253,0.807778865
15,280de37f745e225b10ec02073c3bdeaa,0.135462246,0.682102137,0.374121118,0.208406706,0.550594946,0.434583164,0.064561294,0.168453041,0.007228004,0.758480485,0.040662835,0.309976999,2.417409945,0.37476344,1.374771108,1.856582556,0.238279004,1.416555802,2.26542235,1.510712786,0.838213248,0.00068578,0.017833269,0.921655471,0.000343954,0.098129796,0.972709366
15,cf1a91b847e30d58a05e32036f637819,0.134365795,0.737157553,0.454614127,0.192668117,0.586045719,0.365964852,0.058966095,0.175638257,0.006334055,0.674050252,0.041506089,0.333204976,2.443600796,0.277110813,1.37311744,1.857001439,0.245790684,1.542378408,2.150664369,1.250504091,0.82550215,0.000714441,0.016598218,0.916158711,0.000382817,0.100372549,1.232247754
15,7c90e64b699f7c4617250a43ac3df8c0,0.13698714,0.707650112,0.202452409,0.06618207,0.632194793,0.328658536,0.06899862,0.152190629,0.006284274,0.476194589,0.042987091,0.412542392,2.037605469,0.359102358,1.346260525,1.837096799,0.243825889,1.4874849,2.203399834,1.369136425,0.800346503,0.000554464,0.023247995,0.989831521,0.000438104,0.101033983,0.721841912
15,560d839f54c64272cf62976a927de591,0.143142792,0.662594448,0.456108995,0.355889457,0.677413684,0.385408576,0.050965727,0.146204675,0.010220791,0.631391848,0.039915488,0.580825646,2.289948593,0.665758908,1.356329009,1.872816448,0.250881432,1.390262278,2.224094893,1.50464749,0.830232844,0.000624898,0.021182768,0.92248716,0.000169832,0.102367526,0.972075627
15,6ebb8d3288c326f69f83ef5ce9965e84,0.13370355,0.71828693,0.468659646,0.43638992,0.541031677,0.370773669,0.041180192,0.1679028,0.008911699,0.536019762,0.040364254,0.353755543,2.3929635,0.392507549,1.375427401,1.871861286,0.239975841,1.446820965,2.211697458,1.557059374,0.831802808,0.00067913,0.01835138,0.942645624,0.000208622,0.096676683,0.88049467
15,cdcda7f3543bd63dc91c042f125978e0,0.142832863,0.666638946,0.398258729,0.188619606,0.60390037,0.382278768,0.070159954,0.161307374,0.007322422,0.641600217,0.041305237,0.448715297,2.37125955,0.645811972,1.35541452,1.855570862,0.245532434,1.435179877,2.265200124,1.448519434,0.829266905,0.000673293,0.016427769,0.863418725,0.000311816,0.099777754,0.913139534
15,9cab6dc27ad4119baba25f5456b151a4,0.159057117,0.864112649,0.273313977,0.051150393,0.654323364,0.268594285,0.056840447,0.171724749,0.006087429,0.91857001,0.034496348,0.817711972,2.805645462,0.770969788,1.372972179,1.889442668,0.248409013,1.425799607,2.140545508,1.441968915,0.831807345,0.000733135,0.016407656,0.945598602,0.000265533,0.105047309,1.002921339
